elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,l3_cache_misses
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16384,bench::workloads::MonotoneWiggle,49152,2,1071977.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16384,bench::workloads::RandomWiggle,49152,0,1172019.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16384,bench::workloads::RandomWiggle,49152,1,1170126.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16384,bench::workloads::RandomWiggle,49152,2,1158869.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::HeapSort,32768,0,620422.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::HeapSort,32768,1,602665.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::HeapSort,32768,2,596875.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneConstantSize,327680,0,7017481.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneConstantSize,327680,1,7059535.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneConstantSize,327680,2,6984150.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneWiggle,98304,0,2169953.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneWiggle,98304,1,2308725.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::MonotoneWiggle,98304,2,2296855.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::RandomWiggle,98304,0,2433122.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::RandomWiggle,98304,1,2400474.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",32768,bench::workloads::RandomWiggle,98304,2,2447074.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::HeapSort,65536,0,1259903.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::HeapSort,65536,1,1219050.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::HeapSort,65536,2,1232159.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneConstantSize,655360,0,14411282.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneConstantSize,655360,1,14737387.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneConstantSize,655360,2,14079139.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneWiggle,196608,0,4680424.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneWiggle,196608,1,4309451.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::MonotoneWiggle,196608,2,4279466.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::RandomWiggle,196608,0,4505969.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::RandomWiggle,196608,1,4569816.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",65536,bench::workloads::RandomWiggle,196608,2,4570146.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::HeapSort,131072,0,2464030.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::HeapSort,131072,1,2450930.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::HeapSort,131072,2,2452372.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneConstantSize,1310720,0,28282205.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneConstantSize,1310720,1,28240933.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneConstantSize,1310720,2,28387505.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneWiggle,393216,0,8653063.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneWiggle,393216,1,9313866.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::MonotoneWiggle,393216,2,9254756.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::RandomWiggle,393216,0,9346496.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::RandomWiggle,393216,1,9290641.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",131072,bench::workloads::RandomWiggle,393216,2,9311933.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::HeapSort,262144,0,5087773.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::HeapSort,262144,1,5019809.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::HeapSort,262144,2,4999217.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneConstantSize,2621440,0,58060562.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneConstantSize,2621440,1,57695287.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneConstantSize,2621440,2,59023984.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneWiggle,786432,0,18620071.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneWiggle,786432,1,18797950.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::MonotoneWiggle,786432,2,18660081.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::RandomWiggle,786432,0,18268027.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::RandomWiggle,786432,1,18478856.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",262144,bench::workloads::RandomWiggle,786432,2,18503614.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::HeapSort,524288,0,10132929.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::HeapSort,524288,1,10081512.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::HeapSort,524288,2,10123756.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneConstantSize,5242880,0,125792982.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneConstantSize,5242880,1,123166446.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneConstantSize,5242880,2,123816363.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneWiggle,1572864,0,37579326.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneWiggle,1572864,1,37434947.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::MonotoneWiggle,1572864,2,37852180.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::RandomWiggle,1572864,0,39673234.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::RandomWiggle,1572864,1,39337615.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",524288,bench::workloads::RandomWiggle,1572864,2,39536386.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::HeapSort,1048576,0,20608870.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::HeapSort,1048576,1,20684133.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::HeapSort,1048576,2,20467415.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,251720088.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,257155829.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,254815226.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneWiggle,3145728,0,79300017.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneWiggle,3145728,1,72403921.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::MonotoneWiggle,3145728,2,71870742.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::RandomWiggle,3145728,0,76502932.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::RandomWiggle,3145728,1,74638172.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",1048576,bench::workloads::RandomWiggle,3145728,2,75385437.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::HeapSort,2097152,0,41351852.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::HeapSort,2097152,1,42115751.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::HeapSort,2097152,2,41747472.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneConstantSize,20971520,0,498457385.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneConstantSize,20971520,1,494816208.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneConstantSize,20971520,2,497644079.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneWiggle,6291456,0,153703413.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneWiggle,6291456,1,157130986.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::MonotoneWiggle,6291456,2,158667517.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::RandomWiggle,6291456,0,158125214.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::RandomWiggle,6291456,1,162191056.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",2097152,bench::workloads::RandomWiggle,6291456,2,156918814.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::HeapSort,4194304,0,95067789.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::HeapSort,4194304,1,94513518.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::HeapSort,4194304,2,92225195.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneConstantSize,41943040,0,1022469534.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneConstantSize,41943040,1,987080813.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneConstantSize,41943040,2,986868531.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneWiggle,12582912,0,326387595.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneWiggle,12582912,1,314500523.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::MonotoneWiggle,12582912,2,313898800.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::RandomWiggle,12582912,0,314070170.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::RandomWiggle,12582912,1,324389332.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",4194304,bench::workloads::RandomWiggle,12582912,2,325404303.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::HeapSort,8388608,0,192703095.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::HeapSort,8388608,1,186483415.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::HeapSort,8388608,2,190346489.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneConstantSize,83886080,0,2078270400.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneConstantSize,83886080,1,1964917125.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneConstantSize,83886080,2,1993107451.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneWiggle,25165824,0,617688140.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneWiggle,25165824,1,618193877.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::MonotoneWiggle,25165824,2,615192323.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::RandomWiggle,25165824,0,636168492.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::RandomWiggle,25165824,1,625757986.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",8388608,bench::workloads::RandomWiggle,25165824,2,645699604.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16777216,bench::workloads::HeapSort,16777216,0,378554172.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16777216,bench::workloads::HeapSort,16777216,1,375802186.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16777216,bench::workloads::HeapSort,16777216,2,367812283.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",16777216,bench::workloads::MonotoneConstantSize,167772160,0,4159397434.0,0.0,0.0,0.0,0.0,0.0,0.0
