elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,hw_cache_references,l3_cache_misses
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,0,600632.0,0.0,0.0,0.0,0.0,732.0,4040.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,1,603626.0,0.0,0.0,0.0,0.0,411.0,4167.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,2,599620.0,0.0,0.0,0.0,0.0,290.0,3817.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,0,24964148.0,0.0,0.0,0.0,0.0,3611.0,490604.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,1,25209151.0,0.0,0.0,0.0,0.0,3949.0,486674.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,2,25513513.0,0.0,0.0,0.0,0.0,4136.0,511446.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,1003541945.0,0.0,0.0,0.0,0.0,318438.0,42573151.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,1015280820.0,0.0,0.0,0.0,0.0,328649.0,42326100.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,1004921740.0,0.0,0.0,0.0,0.0,323124.0,42126448.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,38896757642.0,0.0,0.0,0.0,0.0,15369840.0,2198950729.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,39264158245.0,0.0,0.0,0.0,0.0,15066838.0,2134295715.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,38519556105.0,0.0,0.0,0.0,0.0,14699573.0,2086374692.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,0,277511.0,0.0,0.0,0.0,0.0,217.0,2077.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,1,285274.0,0.0,0.0,0.0,0.0,622.0,3652.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,2,280216.0,0.0,0.0,0.0,0.0,60.0,2030.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,0,15071837.0,0.0,0.0,0.0,0.0,6408.0,3586695.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,1,15005876.0,0.0,0.0,0.0,0.0,5784.0,3588872.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,2,15020329.0,0.0,0.0,0.0,0.0,5740.0,3580560.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,1094480596.0,0.0,0.0,0.0,0.0,57381661.0,188782506.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,1092524075.0,0.0,0.0,0.0,0.0,57373445.0,188809116.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,1092474470.0,0.0,0.0,0.0,0.0,57395501.0,188836233.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,147504069963.0,0.0,0.0,0.0,0.0,4448167711.0,10412830176.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,147540497111.0,0.0,0.0,0.0,0.0,4449175262.0,10413571455.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,147382823098.0,0.0,0.0,0.0,0.0,4450428617.0,10413866047.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1024,bench::workloads::MonotoneConstantSize,10240,0,243300.0,0.0,0.0,0.0,0.0,630.0,3831.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1024,bench::workloads::MonotoneConstantSize,10240,1,244361.0,0.0,0.0,0.0,0.0,104.0,2271.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1024,bench::workloads::MonotoneConstantSize,10240,2,236800.0,0.0,0.0,0.0,0.0,34.0,2171.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",32768,bench::workloads::MonotoneConstantSize,327680,0,14258031.0,0.0,0.0,0.0,0.0,22204.0,2310924.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",32768,bench::workloads::MonotoneConstantSize,327680,1,14294746.0,0.0,0.0,0.0,0.0,22113.0,2343291.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",32768,bench::workloads::MonotoneConstantSize,327680,2,14236769.0,0.0,0.0,0.0,0.0,20820.0,2345023.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,773387005.0,0.0,0.0,0.0,0.0,37595828.0,114723342.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,772448821.0,0.0,0.0,0.0,0.0,37604592.0,114769615.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,773551585.0,0.0,0.0,0.0,0.0,37605239.0,114766306.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,107337022944.0,0.0,0.0,0.0,0.0,2708351092.0,6141387163.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,107562722953.0,0.0,0.0,0.0,0.0,2710204021.0,6143598849.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,107542939543.0,0.0,0.0,0.0,0.0,2710399484.0,6144387541.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1024,bench::workloads::MonotoneConstantSize,10240,0,473540.0,0.0,0.0,0.0,0.0,235.0,4759.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1024,bench::workloads::MonotoneConstantSize,10240,1,477104.0,0.0,0.0,0.0,0.0,385.0,4849.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1024,bench::workloads::MonotoneConstantSize,10240,2,468701.0,0.0,0.0,0.0,0.0,61.0,2995.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",32768,bench::workloads::MonotoneConstantSize,327680,0,26119072.0,0.0,0.0,0.0,0.0,571442.0,3911488.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",32768,bench::workloads::MonotoneConstantSize,327680,1,26191823.0,0.0,0.0,0.0,0.0,571423.0,3876442.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",32768,bench::workloads::MonotoneConstantSize,327680,2,26109377.0,0.0,0.0,0.0,0.0,565709.0,3871449.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,1286406480.0,0.0,0.0,0.0,0.0,135711735.0,404718150.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,1286014915.0,0.0,0.0,0.0,0.0,135639126.0,404435159.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,1285835924.0,0.0,0.0,0.0,0.0,135616542.0,404465057.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,86831800387.0,0.0,0.0,0.0,0.0,7048157658.0,18783921299.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,86827407691.0,0.0,0.0,0.0,0.0,7047799960.0,18782059204.0,0.0
i64,"dary_heap::DaryHeap<core::cmp::Reverse<i64>, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,86833483968.0,0.0,0.0,0.0,0.0,7048266978.0,18783359272.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1024,bench::workloads::MonotoneConstantSize,10240,0,208246.0,0.0,0.0,0.0,0.0,227.0,2209.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1024,bench::workloads::MonotoneConstantSize,10240,1,208587.0,0.0,0.0,0.0,0.0,66.0,2097.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1024,bench::workloads::MonotoneConstantSize,10240,2,207095.0,0.0,0.0,0.0,0.0,44.0,2161.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",32768,bench::workloads::MonotoneConstantSize,327680,0,11568026.0,0.0,0.0,0.0,0.0,19429.0,1605570.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",32768,bench::workloads::MonotoneConstantSize,327680,1,11598953.0,0.0,0.0,0.0,0.0,22156.0,1596100.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",32768,bench::workloads::MonotoneConstantSize,327680,2,11513393.0,0.0,0.0,0.0,0.0,19327.0,1571752.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,669894891.0,0.0,0.0,0.0,0.0,25545389.0,84577171.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,672135523.0,0.0,0.0,0.0,0.0,25535772.0,84576967.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,672079569.0,0.0,0.0,0.0,0.0,25542873.0,84583469.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,116841270233.0,0.0,0.0,0.0,0.0,2694470109.0,7599702208.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,118172766762.0,0.0,0.0,0.0,0.0,2698644556.0,7588194567.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 4>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,116921012084.0,0.0,0.0,0.0,0.0,2686321430.0,7585874128.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1024,bench::workloads::MonotoneConstantSize,10240,0,740364.0,0.0,0.0,0.0,0.0,6112.0,173688.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1024,bench::workloads::MonotoneConstantSize,10240,1,262689.0,0.0,0.0,0.0,0.0,377.0,5713.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1024,bench::workloads::MonotoneConstantSize,10240,2,260866.0,0.0,0.0,0.0,0.0,321.0,5761.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",32768,bench::workloads::MonotoneConstantSize,327680,0,10891749.0,0.0,0.0,0.0,0.0,7423.0,2319202.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",32768,bench::workloads::MonotoneConstantSize,327680,1,10837776.0,0.0,0.0,0.0,0.0,6458.0,1233216.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",32768,bench::workloads::MonotoneConstantSize,327680,2,10970077.0,0.0,0.0,0.0,0.0,7569.0,2189167.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,770935188.0,0.0,0.0,0.0,0.0,21324488.0,65568051.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,769976462.0,0.0,0.0,0.0,0.0,21298929.0,65564696.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,769877082.0,0.0,0.0,0.0,0.0,21242258.0,65521288.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,99773448398.0,0.0,0.0,0.0,0.0,2775054944.0,7375900084.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,99876740981.0,0.0,0.0,0.0,0.0,2774732738.0,7387789163.0,0.0
i64,"orx_priority_queue::dary::daryheap::DaryHeap<(), i64, 8>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,99885363463.0,0.0,0.0,0.0,0.0,2776223432.0,7388465443.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1024,bench::workloads::MonotoneConstantSize,10240,0,1794705.0,0.0,0.0,0.0,0.0,836.0,169222.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1024,bench::workloads::MonotoneConstantSize,10240,1,1843599.0,0.0,0.0,0.0,0.0,1390.0,170824.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1024,bench::workloads::MonotoneConstantSize,10240,2,1836458.0,0.0,0.0,0.0,0.0,429.0,161896.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",32768,bench::workloads::MonotoneConstantSize,327680,0,98446805.0,0.0,0.0,0.0,0.0,841868.0,6030272.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",32768,bench::workloads::MonotoneConstantSize,327680,1,98601841.0,0.0,0.0,0.0,0.0,829404.0,6015620.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",32768,bench::workloads::MonotoneConstantSize,327680,2,98444352.0,0.0,0.0,0.0,0.0,831191.0,6025136.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,7858944340.0,0.0,0.0,0.0,0.0,162780873.0,406833991.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,7867125202.0,0.0,0.0,0.0,0.0,163177384.0,407466584.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,7875566360.0,0.0,0.0,0.0,0.0,163055485.0,407388333.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,658737411078.0,0.0,0.0,0.0,0.0,8800468510.0,19223531371.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,658897713737.0,0.0,0.0,0.0,0.0,8806548049.0,19220332712.0,0.0
i64,"pheap::ph::PairingHeap<(), i64>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,658904323941.0,0.0,0.0,0.0,0.0,8807987424.0,19222811359.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,0,3970589.0,0.0,0.0,0.0,0.0,1865.0,280747.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,1,3985221.0,0.0,0.0,0.0,0.0,822.0,277108.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1024,bench::workloads::MonotoneConstantSize,10240,2,4065974.0,0.0,0.0,0.0,0.0,776.0,294680.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,0,199546633.0,0.0,0.0,0.0,0.0,4891806.0,20720719.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,1,200032591.0,0.0,0.0,0.0,0.0,5047492.0,21331549.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,32768,bench::workloads::MonotoneConstantSize,327680,2,197185077.0,0.0,0.0,0.0,0.0,4802691.0,19721950.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,13470311539.0,0.0,0.0,0.0,0.0,469922772.0,1285113632.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,13322482585.0,0.0,0.0,0.0,0.0,460519214.0,1256954677.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,13127061807.0,0.0,0.0,0.0,0.0,454962024.0,1264703960.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,784077517930.0,0.0,0.0,0.0,0.0,27586527361.0,65840296726.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,773213522827.0,0.0,0.0,0.0,0.0,27670888708.0,66037305029.0,0.0
i64,fibonacci_heap::GenericFibonacciHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,776210201708.0,0.0,0.0,0.0,0.0,28356043650.0,67781479414.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,0,631668.0,0.0,0.0,0.0,0.0,720.0,3931.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,1,633822.0,0.0,0.0,0.0,0.0,509.0,3986.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,2,629926.0,0.0,0.0,0.0,0.0,290.0,3614.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,0,30396606.0,0.0,0.0,0.0,0.0,7990.0,3951536.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,1,30408855.0,0.0,0.0,0.0,0.0,8196.0,4200799.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,32768,bench::workloads::MonotoneConstantSize,327680,2,30366290.0,0.0,0.0,0.0,0.0,8132.0,4130845.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,1844969779.0,0.0,0.0,0.0,0.0,80839784.0,301625825.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,1844253041.0,0.0,0.0,0.0,0.0,80847399.0,301376998.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,1843855447.0,0.0,0.0,0.0,0.0,80827810.0,301108737.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,174142946623.0,0.0,0.0,0.0,0.0,7000122376.0,16666605178.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,161737713796.0,0.0,0.0,0.0,0.0,6750514535.0,16067268114.0,0.0
i64,weakheap::WeakHeap<core::cmp::Reverse<i64>>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,160070487256.0,0.0,0.0,0.0,0.0,6708899961.0,15969155957.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,0,458516.0,0.0,0.0,0.0,0.0,891.0,8988.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,1,445817.0,0.0,0.0,0.0,0.0,114.0,5927.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1024,bench::workloads::MonotoneConstantSize,10240,2,452026.0,0.0,0.0,0.0,0.0,301.0,8423.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",32768,bench::workloads::MonotoneConstantSize,327680,0,15053834.0,0.0,0.0,0.0,0.0,11471.0,804745.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",32768,bench::workloads::MonotoneConstantSize,327680,1,15013072.0,0.0,0.0,0.0,0.0,11241.0,776774.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",32768,bench::workloads::MonotoneConstantSize,327680,2,15050399.0,0.0,0.0,0.0,0.0,12384.0,814869.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,508661958.0,0.0,0.0,0.0,0.0,406005.0,56239502.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,513654047.0,0.0,0.0,0.0,0.0,398744.0,55935652.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,507904798.0,0.0,0.0,0.0,0.0,384042.0,55522201.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",33554432,bench::workloads::MonotoneConstantSize,335544320,0,17175450556.0,0.0,0.0,0.0,0.0,15102207.0,2629692310.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",33554432,bench::workloads::MonotoneConstantSize,335544320,1,17164634816.0,0.0,0.0,0.0,0.0,15087411.0,2609929116.0,0.0
i64,"radix_heap::RadixHeapMap<core::cmp::Reverse<i64>, ()>",33554432,bench::workloads::MonotoneConstantSize,335544320,2,17285045648.0,0.0,0.0,0.0,0.0,15317214.0,2605506484.0,0.0
