elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,hw_cache_references,l3_cache_misses
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneConstantSize,40960,1,901058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneConstantSize,40960,2,902561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,0,284642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,1,285563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,2,292044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,0,291042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,1,294577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,2,292494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,0,164790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,1,169628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,2,163218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,0,1939765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,1,1933415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,2,1937221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,0,627923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,1,613802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,2,599660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,0,592449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,1,591959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,2,594803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,0,328169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,1,328088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,2,322269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,0,3856845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,1,3808581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,2,3793018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,0,1218750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,1,1207082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,2,1218120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,0,1196376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,1,1172871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,2,1189736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,0,642476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,1,655656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,2,648595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,0,7615811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,1,7759890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,2,7770336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,0,2420725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,1,2429107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,2,2438752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,0,2379683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,1,2365661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,2,2372272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,0,1330770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,1,1362048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,2,1339584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,0,15358044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,1,15394159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,2,15368621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,0,4928322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,1,4928651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,2,4926308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,0,4815450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,1,4819015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,2,4798604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,0,2683934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,1,2714020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,2,2691976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,0,31157047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,1,31338583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,2,31441319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,0,9473030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,1,9354000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,2,9483696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,0,9403525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,1,9393340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,2,9443716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,0,5423033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,1,5447940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,2,5429712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,0,61010476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,1,63556681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,2,63207322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,0,19898667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,1,19997417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,2,19816703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,0,18981415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,1,18893080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,2,19114887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,0,10836530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,1,10989683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,2,10900518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,0,123522252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,1,125344137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,2,124708283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,0,38204586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,1,38106958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,2,37517362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,0,37899142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,1,37872923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,2,37525885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,0,21983151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,1,21722295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,2,21811530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,257994497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,259179806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,256232773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,0,80169069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,1,77875148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,2,77266935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,0,76432728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,1,76552920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,2,76180855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::HeapSort,2097152,0,44114487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::HeapSort,2097152,1,44703211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::HeapSort,2097152,2,44003199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneConstantSize,20971520,0,529844687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneConstantSize,20971520,1,513148551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneConstantSize,20971520,2,527027220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneWiggle,6291456,0,164480609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneWiggle,6291456,1,156118284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::MonotoneWiggle,6291456,2,155334344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::RandomWiggle,6291456,0,153454370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::RandomWiggle,6291456,1,153923783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",2097152,bench::workloads::RandomWiggle,6291456,2,152503827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::HeapSort,4194304,0,89776494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::HeapSort,4194304,1,92521882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::HeapSort,4194304,2,97193614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneConstantSize,41943040,0,1063122430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneConstantSize,41943040,1,1061292402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneConstantSize,41943040,2,1033358542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneWiggle,12582912,0,321631414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneWiggle,12582912,1,335565614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::MonotoneWiggle,12582912,2,339247634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::RandomWiggle,12582912,0,328915610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::RandomWiggle,12582912,1,327190662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",4194304,bench::workloads::RandomWiggle,12582912,2,327057309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::HeapSort,8388608,0,188104959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::HeapSort,8388608,1,192516855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::HeapSort,8388608,2,192404665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::MonotoneConstantSize,83886080,0,2056799411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::MonotoneConstantSize,83886080,1,2061362066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i32,"quickheap::ConfigurableSimdQuickHeap<i32, quickheap::simd::Avx512<true>>",8388608,bench::workloads::MonotoneConstantSize,83886080,2,2166836784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
